game_id,game_date,slope,variance
41400406,2015-06-16,0.03595818148498095,7.611309553496936
41400405,2015-06-14,0.03283127919742122,8.87386174900078
41400404,2015-06-11,0.03498645104222914,6.219850588850089
41400403,2015-06-09,0.029591987264050823,12.856288841564922
41400402,2015-06-07,0.030794097009972748,5.987108642792968
41400401,2015-06-04,0.034481943913531835,6.559741564125287
