game_id,game_date,slope,variance
41500407,2016-06-19,0.03530494341603932,6.205896131621504
41500406,2016-06-16,0.03678421010210899,7.046754156959261
41500405,2016-06-13,0.04316514481803562,6.403585906043449
41500404,2016-06-10,0.03510443152012631,4.5942464642143355
41500403,2016-06-08,0.034577018854174794,5.265374940352976
41500402,2016-06-05,0.026519784671673593,4.616794398715407
41500401,2016-06-02,0.030954073758502353,3.8029916212964365
